티커,VS,GS,GS_Rank,VS_Rank,Rank,시가총액,cap_ratio,cum_cap,group
002350,0.03310708517403538,-1.0510954260954761,583.0,258.0,2.25968992248062,624097734030,0.0003715901085715737,0.9001504678712455,value
003550,0.6168903634592534,-0.01599871519231344,347.0,152.0,2.2828947368421053,11829034673600,0.00704305117449544,0.907193519045741,value
000180,0.5474359974523777,-0.1256676190087695,376.0,164.0,2.292682926829268,186236772000,0.00011088606568177803,0.9073044051114227,value
003960,0.9285877365169877,0.2966624620039561,250.0,109.0,2.293577981651376,295554060750,0.00017597398537835867,0.9074803790968011,value
000480,0.4897808121565741,-0.18308111144216482,401.0,173.0,2.3179190751445087,328800000000,0.00019576874107423111,0.9076761478378753,value
002810,0.39369713690419766,-0.2750752474401338,435.0,184.0,2.364130434782609,255767229800,0.00015228475847320428,0.9078284325963485,value
015230,0.058493197374447164,-1.1672561434924429,586.0,247.0,2.3724696356275303,190005329500,0.00011312987881268086,0.9079415624751612,value
005440,0.2638570289237081,-0.5132279815866152,503.0,212.0,2.3726415094339623,846120814120,0.0005037834749908027,0.908445345950152,value
089470,0.26801120590733385,-0.5315471533643648,506.0,209.0,2.4210526315789473,146740000000,8.736954095265413e-05,0.9085327154911047,value
100220,0.1844340441719986,-0.6879975800918106,541.0,223.0,2.4260089686098656,96435818220,5.741824430472263e-05,0.9085901337354094,value
003540,1.8309655794449624,1.228991836823248,61.0,25.0,2.44,822529080000,0.0004897368688824377,0.9090798706042919,value
003530,0.6129634229805722,-0.12871939850971878,378.0,153.0,2.4705882352941178,868918488750,0.0005173572951298996,0.9095972278994218,value
003460,0.6810316644764387,-0.004842844170941649,340.0,137.0,2.4817518248175183,143173597875,8.524609188277665e-05,0.9096824739913045,value
012330,0.3169745007816803,-0.4947509564969287,494.0,196.0,2.520408163265306,19056478441000,0.011346298034375903,0.9210287720256805,value
004360,1.3566495889911532,0.7636413539266784,145.0,56.0,2.5892857142857144,245220363000,0.00014600511481227484,0.9211747771404927,value
009970,1.7093508450926627,1.067282840786202,91.0,35.0,2.6,769047388800,0.0004578936713254281,0.9216326708118181,value
000320,0.3289279147045837,-0.5373115242090165,508.0,192.0,2.6458333333333335,158164696900,9.417184791514703e-05,0.9217268426597333,value
126560,1.1560657694452896,0.4725459296669032,204.0,77.0,2.6493506493506493,351547394550,0.00020931262426696935,0.9219361552840002,value
034300,0.6392585366461436,-0.17398970229008312,397.0,149.0,2.664429530201342,126400000000,7.525902941539786e-05,0.9220114143134156,value
005490,1.4336188976501472,0.8822144937984339,123.0,46.0,2.6739130434782608,25109808480000,0.014950473220026317,0.9369618875334419,value
071320,0.6315501422411689,-0.1868958331298599,406.0,151.0,2.6887417218543046,401203479600,0.00023887804171500294,0.9372007655751569,value
007690,1.436004915331894,0.8885933149831629,121.0,45.0,2.688888888888889,472156278400,0.0002811236016200188,0.9374818891767769,value
032560,0.640682010950418,-0.17444873992691978,398.0,148.0,2.689189189189189,155720000000,9.271626630194425e-05,0.9375746054430788,value
006800,0.9514566863853986,0.2020333527686172,278.0,103.0,2.6990291262135924,4824080638720,0.0028722755276240487,0.9404468809707028,value
002310,0.8167796218531669,-0.013514289044742556,344.0,125.0,2.752,387816536600,0.00023090740613731898,0.9406777883768401,value
267290,0.7452425703310055,-0.06830277851903854,363.0,131.0,2.7709923664122136,151511934200,9.021076829700652e-05,0.9407679991451371,value
003650,1.334251949637374,0.6754517958451334,162.0,58.0,2.793103448275862,140913432000,8.390038072715716e-05,0.9408518995258642,value
058650,0.9994866394803482,0.21117058465746766,274.0,98.0,2.795918367346939,440000000000,0.0002619776340409419,0.9411138771599051,value
010960,0.3213001728643708,-0.7487977019920788,552.0,194.0,2.845360824742268,125500000000,7.472316607304138e-05,0.9411886003259782,value
175330,1.4078534483820653,0.7942189517487673,140.0,49.0,2.857142857142857,1737389125080,0.0010344479372657283,0.9422230482632439,value
003470,0.9407822290326404,0.08766739673005913,303.0,106.0,2.858490566037736,661662649440,0.00039395639871261896,0.9426170046619565,value
005810,2.172067971178976,1.5425091974840237,23.0,8.0,2.875,308122028800,0.00018345700022936128,0.9428004616621859,value
069960,0.6038443039834657,-0.3095215197986559,453.0,156.0,2.9038461538461537,1827730642100,0.0010882376120033854,0.9438886992741893,value
011170,0.833865866962751,-0.030994936210088198,355.0,122.0,2.9098360655737703,6683706705000,0.003979503793635181,0.9478682030678245,value
007860,0.6933569846393881,-0.17618792765952684,400.0,136.0,2.9411764705882355,199343875560,0.00011869008381763806,0.9479868931516421,value
123890,0.6629944611165152,-0.24500309487832683,424.0,143.0,2.965034965034965,497150785520,0.00029600542398210307,0.9482828985756242,value
035510,0.3149591435010533,-1.5911896707905964,592.0,197.0,3.00507614213198,275200000000,0.00016385510201833456,0.9484467536776425,value
009770,0.8469049034640871,-0.10023880678141872,371.0,119.0,3.1176470588235294,72124163350,4.2942994708216847e-05,0.9484896966723507,value
006220,0.5123491455016376,-0.6183495415855682,530.0,168.0,3.1547619047619047,194700370440,0.0001159253236244685,0.9486056219959752,value
002320,1.8436900762770612,1.115280139138381,78.0,24.0,3.25,473092426200,0.00028168098749673843,0.9488873029834719,value
003690,0.8444456203518356,-0.15548469898761832,393.0,120.0,3.275,1135080763880,0.0006758313021969714,0.9495631342856689,value
039490,1.391552897701731,0.6472439375745338,168.0,51.0,3.2941176470588234,2283719582300,0.0013597351204180047,0.9509228694060868,value
000850,1.027358795204569,0.05051659377488579,316.0,95.0,3.3263157894736843,78210000000,4.6566524450777424e-05,0.9509694359305376,value
